passenger_id,seat_number,group,is_child,is_man,is_woman,is_wchr,is_wchb
0,29,[14],"[3.9941467807294013, 46.53039171544349]",0,0,0,0
1,145,1,0,1,0,0,0
2,116,2,0,0,1,0,0
3,6,3,0,0,1,0,0
4,5,3,0,1,0,0,0
5,150,4,0,1,0,0,0
6,161,5,0,0,1,0,0
7,10,6,0,0,1,0,0
8,11,6,1,0,0,0,0
9,137,7,0,1,0,0,0
10,89,8,0,1,0,0,0
11,88,8,0,1,0,0,0
12,142,9,0,1,0,0,0
13,162,10,0,1,0,0,0
14,104,11,0,0,1,0,0
15,97,12,0,1,0,0,0
16,12,13,0,0,1,0,0
17,58,14,0,0,1,0,0
18,59,14,0,1,0,0,0
19,172,15,0,1,0,0,0
20,117,16,0,0,1,0,0
21,120,17,0,0,1,0,0
22,154,18,0,0,1,0,0
23,105,19,0,0,1,0,0
24,136,20,0,0,1,0,0
25,50,21,0,1,0,0,0
26,135,22,0,1,0,0,0
27,126,23,0,0,1,0,0
28,48,24,0,1,0,0,0
29,129,25,0,1,0,0,0
30,80,26,0,1,0,0,0
31,81,26,0,1,0,0,0
32,164,27,0,0,1,0,0
33,163,27,0,1,0,0,0
34,38,28,0,0,1,0,0
35,34,28,0,0,1,0,0
36,37,28,1,0,0,0,0
37,30,28,1,0,0,0,0
38,40,28,1,0,0,0,0
39,44,28,1,0,0,0,0
40,46,28,1,0,0,0,0
41,32,28,1,0,0,0,0
42,27,28,1,0,0,0,0
43,31,28,1,0,0,0,0
44,28,28,1,0,0,0,0
45,35,28,1,0,0,0,0
46,45,28,1,0,0,0,0
47,33,28,1,0,0,0,0
48,36,28,1,0,0,0,0
49,39,28,1,0,0,0,0
50,41,28,1,0,0,0,0
51,43,28,1,0,0,0,0
52,29,28,1,0,0,0,0
53,139,29,0,0,1,0,0
54,76,30,0,0,1,0,0
55,84,31,0,1,0,0,0
56,165,32,0,1,0,0,0
57,24,33,0,0,1,0,0
58,62,34,0,0,1,0,0
59,61,34,0,0,1,0,0
60,138,35,0,0,1,0,0
61,74,36,0,0,1,0,0
62,73,36,0,1,0,0,0
63,92,37,0,0,1,0,0
64,93,37,0,1,0,0,0
65,55,38,0,0,1,0,0
66,146,39,0,1,0,0,0
67,156,40,0,1,0,0,0
68,16,41,0,1,0,0,0
69,95,42,0,0,1,0,0
70,101,43,0,0,1,0,0
71,100,43,0,1,0,0,0
72,98,44,0,0,1,0,0
73,99,44,0,1,0,0,0
74,151,45,0,0,1,0,0
75,174,46,0,1,0,0,0
76,70,47,0,0,1,0,0
77,72,47,0,0,1,0,0
78,71,47,0,0,1,0,0
79,123,48,0,0,1,0,0
80,90,49,0,1,0,0,0
81,160,50,0,1,0,0,0
82,132,51,0,0,1,0,0
83,134,52,0,1,0,0,0
84,141,53,0,1,0,0,0
85,75,54,0,1,0,0,0
86,69,55,0,0,1,0,0
87,68,55,0,1,0,0,0
88,121,56,0,0,1,0,0
89,167,57,0,0,1,0,0
90,152,58,0,1,0,0,0
91,115,59,0,1,0,0,0
92,122,60,0,0,1,0,0
93,171,61,0,1,0,0,0
94,1,62,0,0,1,0,0
95,2,62,0,0,1,0,0
96,65,63,0,0,1,0,0
97,64,63,0,1,0,0,0
98,91,64,0,0,1,0,0
99,57,65,0,1,0,0,0
100,56,65,0,1,0,0,0
101,77,66,0,0,1,0,0
102,78,66,0,1,0,0,0
103,22,67,0,0,1,0,0
104,23,67,0,1,0,0,0
105,133,68,0,0,1,0,0
106,67,69,0,1,0,0,0
107,170,70,0,1,0,0,0
108,158,71,0,0,1,0,0
109,3,72,0,0,1,0,0
110,4,72,0,1,0,0,0
111,153,73,0,0,1,0,0
112,131,74,0,0,1,0,0
113,159,75,0,0,1,0,0
114,128,76,0,0,1,0,0
115,127,76,0,1,0,0,0
116,42,77,0,0,1,0,0
117,155,78,0,1,0,0,0
118,82,79,0,0,1,0,0
119,83,79,0,0,1,0,0
120,112,80,0,1,0,0,0
121,113,80,0,1,0,0,0
122,111,81,0,1,0,0,0
123,63,82,0,1,0,0,0
124,144,83,0,0,1,0,0
125,168,84,0,1,0,0,0
126,18,85,0,0,1,0,0
127,17,85,0,1,0,0,0
128,108,86,0,0,1,0,0
129,166,87,0,1,0,0,0
130,157,88,0,0,1,0,0
131,103,89,0,1,0,0,0
132,147,90,0,0,1,0,0
133,7,91,0,1,0,0,0
134,8,91,0,1,0,0,0
135,130,92,0,1,0,0,0
136,140,93,0,0,1,0,0
137,49,94,0,1,0,0,0
138,9,95,0,0,1,0,0
139,148,96,0,1,0,0,0
140,118,97,0,1,0,0,0
141,13,98,0,0,1,0,0
142,110,99,0,1,0,0,0
143,109,100,0,1,0,0,0
144,96,101,0,1,0,0,0
145,94,102,0,0,1,0,0
146,143,103,0,0,1,0,0
147,169,104,0,1,0,0,0
148,66,105,0,1,0,0,0
149,102,106,0,0,1,0,0
150,14,107,0,0,1,0,0
151,15,107,0,0,1,0,0
152,119,108,0,0,1,0,0
153,52,109,0,0,1,0,0
154,54,109,0,1,0,0,0
155,51,109,1,0,0,0,0
156,53,109,1,0,0,0,0
157,47,110,0,0,1,0,0
158,114,111,0,1,0,0,0
159,106,112,0,1,0,0,0
160,107,112,0,1,0,0,0
161,173,113,0,1,0,0,0
162,60,114,0,1,0,0,0
163,21,115,0,0,1,0,0
164,20,115,0,0,1,0,0
165,19,115,0,0,1,0,0
166,124,116,0,0,1,0,0
167,25,117,0,0,1,0,0
168,26,117,0,0,1,0,0
169,85,118,0,0,1,0,0
170,79,119,0,1,0,0,0
171,125,120,0,1,0,0,0
172,87,121,0,0,1,0,0
173,86,121,0,1,0,0,0
