passenger_id,seat_number,group,is_child,is_man,is_woman,is_wchr,is_wchb
0,28,[14],"[4.015942028985507, 43.381159420289855]",0,0,0,0
1,17,1,0,0,1,0,0
2,23,1,0,1,0,0,0
3,16,1,1,0,0,0,0
4,22,1,1,0,0,0,0
5,18,1,1,0,0,0,0
6,13,2,0,0,1,0,0
7,14,2,0,1,0,0,0
8,11,3,0,0,1,0,0
9,10,3,0,1,0,0,0
10,74,4,0,0,1,0,0
11,77,4,0,1,0,0,0
12,76,4,1,0,0,0,0
13,75,4,1,0,0,0,0
14,150,5,0,0,1,0,0
15,53,6,0,1,0,0,0
16,54,6,0,1,0,0,0
17,47,6,0,1,0,0,0
18,46,6,0,1,0,0,0
19,48,6,0,1,0,0,0
20,154,7,0,1,0,0,0
21,167,8,0,1,0,0,0
22,156,9,0,0,1,0,0
23,155,9,0,1,0,0,0
24,31,10,0,0,1,0,0
25,33,10,0,0,1,0,0
26,36,10,0,0,1,0,0
27,30,10,0,0,1,0,0
28,40,10,0,1,0,0,0
29,26,10,0,1,0,0,0
30,29,10,0,1,0,0,0
31,34,10,0,1,0,0,0
32,25,10,1,0,0,0,0
33,35,10,1,0,0,0,0
34,32,10,1,0,0,0,0
35,41,10,1,0,0,0,0
36,27,10,1,0,0,0,0
37,28,10,1,0,0,0,0
38,39,11,0,0,1,0,0
39,7,12,0,0,1,0,0
40,8,12,0,1,0,0,0
41,9,12,1,0,0,0,0
42,37,13,0,0,1,0,0
43,157,14,0,1,0,0,0
44,151,15,0,1,0,0,0
45,168,16,0,1,0,0,0
46,114,17,0,0,1,0,0
47,12,18,0,1,0,0,0
48,149,19,0,0,1,0,0
49,20,20,0,0,1,0,0
50,21,20,0,1,0,0,0
51,107,21,0,1,0,0,0
52,113,22,0,1,0,0,0
53,70,23,0,0,1,0,0
54,84,24,0,0,1,0,0
55,83,24,0,0,1,0,0
56,120,25,0,0,1,0,0
57,139,26,0,1,0,0,0
58,71,27,0,1,0,0,0
59,122,28,0,0,1,0,0
60,141,29,0,0,1,0,0
61,140,29,0,1,0,0,0
62,134,30,0,0,1,0,0
63,38,31,0,0,1,0,0
64,132,32,0,0,1,0,0
65,62,33,0,0,1,0,0
66,61,33,0,1,0,0,0
67,6,34,0,0,1,0,0
68,64,35,0,0,1,0,0
69,44,36,0,0,1,0,0
70,43,36,0,1,0,0,0
71,19,37,0,1,0,0,0
72,85,38,0,1,0,0,0
73,121,39,0,0,1,0,0
74,133,40,0,1,0,0,0
75,79,41,0,1,0,0,0
76,144,42,0,1,0,0,0
77,143,43,0,0,1,0,0
78,142,43,0,1,0,0,0
79,82,44,0,1,0,0,0
80,158,45,0,0,1,0,0
81,117,46,1,0,0,0,0
82,72,47,0,1,0,0,0
83,24,48,0,0,1,0,0
84,145,49,0,1,0,0,0
85,128,50,0,0,1,0,0
86,108,51,0,0,1,0,0
87,59,52,0,0,1,0,0
88,58,52,0,1,0,0,0
89,60,52,1,0,0,0,0
90,119,53,0,0,1,0,0
91,131,54,0,0,1,0,0
92,116,55,0,1,0,0,0
93,109,56,0,0,1,0,0
94,111,56,0,0,1,0,0
95,110,56,1,0,0,0,0
96,112,56,1,0,0,0,0
97,165,57,0,1,0,0,0
98,68,58,0,0,1,0,0
99,159,59,0,0,1,0,0
100,45,60,0,1,0,0,0
101,78,61,0,0,1,0,0
102,56,62,0,0,1,0,0
103,55,62,0,1,0,0,0
104,148,63,0,1,0,0,0
105,126,64,0,0,1,0,0
106,125,64,1,0,0,0,0
107,146,65,0,0,1,0,0
108,147,65,0,1,0,0,0
109,102,66,0,0,1,0,0
110,115,67,0,0,1,0,0
111,42,68,0,1,0,0,0
112,73,69,0,1,0,0,0
113,164,70,0,1,0,0,0
114,69,71,0,1,0,0,0
115,161,72,0,1,0,0,0
116,118,73,0,0,1,0,0
117,66,74,0,0,1,0,0
118,162,75,0,0,1,0,0
119,152,76,0,0,1,0,0
120,153,76,0,1,0,0,0
121,15,77,0,1,0,0,0
122,50,78,0,0,1,0,0
123,52,78,0,1,0,0,0
124,51,78,1,0,0,0,0
125,49,78,1,0,0,0,0
126,103,79,0,0,1,0,0
127,105,79,0,0,1,0,0
128,90,79,0,0,1,0,0
129,94,79,0,0,1,0,0
130,96,79,0,0,1,0,0
131,104,79,0,0,1,0,0
132,89,79,0,0,1,0,0
133,95,79,0,0,1,0,0
134,86,79,0,0,1,0,0
135,106,79,0,0,1,0,0
136,87,79,0,0,1,0,0
137,88,79,0,0,1,0,0
138,57,80,0,1,0,0,0
139,137,81,0,0,1,0,0
140,138,81,0,1,0,0,0
141,135,81,1,0,0,0,0
142,136,81,1,0,0,0,0
143,65,82,0,0,1,0,0
144,67,83,0,0,1,0,0
145,100,84,0,1,0,0,0
146,91,84,0,1,0,0,0
147,101,84,0,1,0,0,0
148,99,84,0,1,0,0,0
149,98,84,0,1,0,0,0
150,92,84,0,1,0,0,0
151,97,84,1,0,0,0,0
152,93,84,1,0,0,0,0
153,160,85,0,0,1,0,0
154,166,86,0,0,1,0,0
155,63,87,0,1,0,0,0
156,130,88,0,0,1,0,0
157,4,89,0,0,1,0,0
158,2,89,0,1,0,0,0
159,3,89,0,1,0,0,0
160,1,89,0,1,0,0,0
161,5,89,1,0,0,0,0
162,129,90,0,1,0,0,0
163,81,91,0,0,1,0,0
164,80,91,0,0,1,0,0
