passenger_id,seat_number,group,is_child,is_man,is_woman,is_wchr,is_wchb
0,28,[14],"[4.0371980676328505, 43.43913043478261]",0,0,0,0
1,23,1,0,0,1,0,0
2,20,1,0,1,0,0,0
3,22,1,1,0,0,0,0
4,21,1,1,0,0,0,0
5,19,1,1,0,0,0,0
6,17,2,0,0,1,0,0
7,18,2,0,1,0,0,0
8,8,3,0,0,1,0,0
9,7,3,0,1,0,0,0
10,96,4,0,0,1,0,0
11,94,4,0,1,0,0,0
12,93,4,1,0,0,0,0
13,95,4,1,0,0,0,0
14,122,5,0,0,1,0,0
15,46,6,0,1,0,0,0
16,44,6,0,1,0,0,0
17,48,6,0,1,0,0,0
18,45,6,0,1,0,0,0
19,47,6,0,1,0,0,0
20,98,7,0,1,0,0,0
21,138,8,0,1,0,0,0
22,104,9,0,0,1,0,0
23,103,9,0,1,0,0,0
24,34,10,0,0,1,0,0
25,39,10,0,0,1,0,0
26,40,10,0,0,1,0,0
27,32,10,0,0,1,0,0
28,35,10,0,1,0,0,0
29,29,10,0,1,0,0,0
30,25,10,0,1,0,0,0
31,27,10,0,1,0,0,0
32,30,10,1,0,0,0,0
33,33,10,1,0,0,0,0
34,26,10,1,0,0,0,0
35,28,10,1,0,0,0,0
36,31,10,1,0,0,0,0
37,36,10,1,0,0,0,0
38,13,11,0,0,1,0,0
39,12,12,0,0,1,0,0
40,10,12,0,1,0,0,0
41,11,12,1,0,0,0,0
42,37,13,0,0,1,0,0
43,168,14,0,1,0,0,0
44,166,15,0,1,0,0,0
45,100,16,0,1,0,0,0
46,108,17,0,0,1,0,0
47,16,18,0,1,0,0,0
48,106,19,0,0,1,0,0
49,14,20,0,0,1,0,0
50,15,20,0,1,0,0,0
51,167,21,0,1,0,0,0
52,73,22,0,1,0,0,0
53,68,23,0,0,1,0,0
54,114,24,0,0,1,0,0
55,113,24,0,0,1,0,0
56,99,25,0,0,1,0,0
57,102,26,0,1,0,0,0
58,130,27,0,1,0,0,0
59,142,28,0,0,1,0,0
60,71,29,0,0,1,0,0
61,72,29,0,1,0,0,0
62,105,30,0,0,1,0,0
63,38,31,0,0,1,0,0
64,117,32,0,0,1,0,0
65,61,33,0,0,1,0,0
66,62,33,0,1,0,0,0
67,9,34,0,0,1,0,0
68,63,35,0,0,1,0,0
69,50,36,0,0,1,0,0
70,49,36,0,1,0,0,0
71,24,37,0,1,0,0,0
72,160,38,0,1,0,0,0
73,129,39,0,0,1,0,0
74,161,40,0,1,0,0,0
75,112,41,0,1,0,0,0
76,155,42,0,1,0,0,0
77,75,43,0,0,1,0,0
78,74,43,0,1,0,0,0
79,156,44,0,1,0,0,0
80,101,45,0,0,1,0,0
81,152,46,1,0,0,0,0
82,162,47,0,1,0,0,0
83,41,48,0,0,1,0,0
84,118,49,0,1,0,0,0
85,70,50,0,0,1,0,0
86,158,51,0,0,1,0,0
87,58,52,0,0,1,0,0
88,59,52,0,1,0,0,0
89,60,52,1,0,0,0,0
90,163,53,0,0,1,0,0
91,120,54,0,0,1,0,0
92,97,55,0,1,0,0,0
93,77,56,0,0,1,0,0
94,76,56,0,0,1,0,0
95,82,56,1,0,0,0,0
96,78,56,1,0,0,0,0
97,136,57,0,1,0,0,0
98,124,58,0,0,1,0,0
99,132,59,0,0,1,0,0
100,55,60,0,1,0,0,0
101,154,61,0,0,1,0,0
102,56,62,0,0,1,0,0
103,57,62,0,1,0,0,0
104,151,63,0,1,0,0,0
105,134,64,0,0,1,0,0
106,135,64,1,0,0,0,0
107,164,65,0,0,1,0,0
108,165,65,0,1,0,0,0
109,66,66,0,0,1,0,0
110,128,67,0,0,1,0,0
111,42,68,0,1,0,0,0
112,123,69,0,1,0,0,0
113,131,70,0,1,0,0,0
114,67,71,0,1,0,0,0
115,119,72,0,1,0,0,0
116,116,73,0,0,1,0,0
117,133,74,0,0,1,0,0
118,121,75,0,0,1,0,0
119,126,76,0,0,1,0,0
120,125,76,0,1,0,0,0
121,6,77,0,1,0,0,0
122,53,78,0,0,1,0,0
123,51,78,0,1,0,0,0
124,54,78,1,0,0,0,0
125,52,78,1,0,0,0,0
126,86,79,0,0,1,0,0
127,89,79,0,0,1,0,0
128,80,79,0,0,1,0,0
129,87,79,0,0,1,0,0
130,91,79,0,0,1,0,0
131,83,79,0,0,1,0,0
132,84,79,0,0,1,0,0
133,79,79,0,0,1,0,0
134,88,79,0,0,1,0,0
135,92,79,0,0,1,0,0
136,85,79,0,0,1,0,0
137,90,79,0,0,1,0,0
138,43,80,0,1,0,0,0
139,144,81,0,0,1,0,0
140,149,81,0,1,0,0,0
141,143,81,1,0,0,0,0
142,150,81,1,0,0,0,0
143,65,82,0,0,1,0,0
144,137,83,0,0,1,0,0
145,148,84,0,1,0,0,0
146,145,84,0,1,0,0,0
147,139,84,0,1,0,0,0
148,146,84,0,1,0,0,0
149,153,84,0,1,0,0,0
150,141,84,0,1,0,0,0
151,147,84,1,0,0,0,0
152,140,84,1,0,0,0,0
153,107,85,0,0,1,0,0
154,115,86,0,0,1,0,0
155,64,87,0,1,0,0,0
156,127,88,0,0,1,0,0
157,4,89,0,0,1,0,0
158,5,89,0,1,0,0,0
159,1,89,0,1,0,0,0
160,2,89,0,1,0,0,0
161,3,89,1,0,0,0,0
162,69,90,0,1,0,0,0
163,111,91,0,0,1,0,0
164,110,91,0,0,1,0,0
